file,t_sec,P,y_Air_Conditioner,y_Blender,y_Coffee_maker,y_Compact_Fluorescent_Lamp,y_Fan,y_Fridge,y_Fridge_defroster,y_Hair_Iron,y_Incandescent_Light_Bulb,y_Iron_solder,y_Laptop,y_Vacuum,y_Water_kettle
141,6.5,0.003564836,1,,,,,,,,,,1,,0
141,7.5,0.006693179,1,,,,,,,,,,1,,1
141,8.5,0.003662463,1,,,,,,,,,,1,,1
141,9.5,0.003567717,1,,,,,,,,,,1,,1
141,10.5,0.003839581,0,,,,,,,,,,1,,1
141,11.5,0.003460175,0,,,,,,,,,,0,,1
141,12.5,0.003581319,0,,,,,,,,,,0,,1
141,13.5,0.006414577,0,,,,,,,,,,0,,0
141,14.5,0.003347547,0,,,,,,,,,,0,,0
141,15.5,0.003344623,0,,,,,,,,,,0,,0
141,16.5,0.003344115,0,,,,,,,,,,0,,0
141,17.5,0.003348352,0,,,,,,,,,,0,,0
141,18.5,0.003326615,0,,,,,,,,,,0,,0
141,19.5,0.003332462,0,,,,,,,,,,0,,0
146,0.5,0.003484793,,,,0,0,,0,,,,,,
146,1.5,0.003737208,,,,1,0,,0,,,,,,
146,2.5,0.001844245,,,,1,0,,0,,,,,,
146,3.5,0.003549539,,,,1,1,,0,,,,,,
146,4.5,-0.007168921,,,,1,1,,0,,,,,,
146,5.5,0.004814453,,,,1,1,,1,,,,,,
146,6.5,0.004147038,,,,1,1,,1,,,,,,
146,7.5,0.004278775,,,,0,1,,1,,,,,,
146,8.5,0.005466528,,,,0,1,,1,,,,,,
146,9.5,0.004233394,,,,0,0,,1,,,,,,
146,10.5,0.012301815190000008,,,,0,0,,0,,,,,,
146,11.5,0.003417547,,,,0,0,,0,,,,,,
146,12.5,0.003376488,,,,0,0,,0,,,,,,
146,13.5,0.003388352,,,,0,0,,0,,,,,,
146,14.5,0.003364242,,,,0,0,,0,,,,,,
146,15.5,0.003374454,,,,0,0,,0,,,,,,
146,16.5,0.003405513,,,,0,0,,0,,,,,,
146,17.5,0.003380513,,,,0,0,,0,,,,,,
146,18.5,0.003393479,,,,0,0,,0,,,,,,
146,19.5,0.003384581,,,,0,0,,0,,,,,,
148,0.5,0.003487716,0,,,,,,0,,,,0,,
148,1.5,0.003483267,0,,,,,,0,,,,0,,
148,2.5,0.00585229,0,,,,,,0,,,,0,,
148,3.5,0.007029873,0,,,,,,1,,,,0,,
148,4.5,0.005285723,0,,,,,,1,,,,0,,
148,5.5,0.005128859,0,,,,,,1,,,,0,,
148,6.5,0.006434239,0,,,,,,1,,,,0,,
148,7.5,0.004642673,1,,,,,,1,,,,0,,
148,8.5,0.004570004,1,,,,,,1,,,,0,,
148,9.5,0.005175384,1,,,,,,1,,,,0,,
148,10.5,0.004410809,1,,,,,,1,,,,1,,
148,11.5,0.004232885,1,,,,,,1,,,,1,,
148,12.5,-0.005219687,1,,,,,,0,,,,1,,
148,13.5,0.003542759,1,,,,,,0,,,,1,,
148,14.5,0.002190982,0,,,,,,0,,,,1,,
148,15.5,0.003431743,0,,,,,,0,,,,1,,
148,16.5,0.003129582,0,,,,,,0,,,,1,,
148,17.5,0.003481361,0,,,,,,0,,,,0,,
148,18.5,0.003459623,0,,,,,,0,,,,0,,
148,19.5,0.003451996,0,,,,,,0,,,,0,,
149,0.5,0.003501233,,,,,0,,0,0,,,,,
149,1.5,0.003412166,,,,,0,,0,0,,,,,
149,2.5,-0.004157146,,,,,0,,1,0,,,,,
149,3.5,0.003700217,,,,,0,,1,0,,,,,
149,4.5,-0.014012599,,,,,0,,1,1,,,,,
149,5.5,0.004260767,,,,,0,,1,1,,,,,
149,6.5,0.002857209,,,,,1,,1,1,,,,,
149,7.5,0.004148182,,,,,1,,1,1,,,,,
149,8.5,0.004076784,,,,,1,,1,1,,,,,
149,9.5,0.011698256881333344,,,,,1,,0,1,,,,,
149,10.5,0.004112208,,,,,1,,0,1,,,,,
149,11.5,0.019159094348333326,,,,,1,,0,0,,,,,
149,12.5,0.004761529,,,,,1,,0,0,,,,,
149,13.5,0.003361996,,,,,0,,0,0,,,,,
149,14.5,0.003405344,,,,,0,,0,0,,,,,
149,15.5,0.0034117,,,,,0,,0,0,,,,,
149,16.5,0.003428564,,,,,0,,0,0,,,,,
149,17.5,0.003417717,,,,,0,,0,0,,,,,
149,18.5,0.003429962,,,,,0,,0,0,,,,,
149,19.5,0.003430005,,,,,0,,0,0,,,,,
150,0.5,0.003156403,,,,,,,,,0,,0,0,
150,1.5,0.004138182,,,,,,,,,0,,0,1,
150,2.5,0.004990003,,,,,,,,,0,,0,1,
150,3.5,0.004165004,,,,,,,,,0,,0,1,
150,4.5,0.004542504,,,,,,,,,0,,1,1,
150,5.5,0.004461699,,,,,,,,,1,,1,1,
150,6.5,0.004618902,,,,,,,,,1,,1,1,
150,7.5,0.004703902,,,,,,,,,1,,1,0,
150,8.5,0.003196616,,,,,,,,,1,,0,0,
150,9.5,0.003193098,,,,,,,,,0,,0,0,
150,10.5,0.003186361,,,,,,,,,0,,0,0,
150,11.5,0.003165471,,,,,,,,,0,,0,0,
150,12.5,0.003175556,,,,,,,,,0,,0,0,
150,13.5,0.00313009,,,,,,,,,0,,0,0,
150,14.5,0.003148141,,,,,,,,,0,,0,0,
151,0.5,0.003232801,,,,,,,,,,,0,0,0
151,1.5,0.014587193,,,,,,,,,,,0,1,0
151,2.5,0.004285597,,,,,,,,,,,0,1,0
151,3.5,0.005551485,,,,,,,,,,,1,1,0
151,4.5,0.013926940340666685,,,,,,,,,,,1,1,1
151,5.5,0.006136866,,,,,,,,,,,1,1,1
151,6.5,-0.003836553,,,,,,,,,,,1,1,1
151,7.5,0.003710598,,,,,,,,,,,1,0,1
151,8.5,-0.012247092,,,,,,,,,,,0,0,1
151,9.5,0.003571233,,,,,,,,,,,0,0,0
151,10.5,0.003174751,,,,,,,,,,,0,0,0
151,11.5,0.003165513,,,,,,,,,,,0,0,0
151,12.5,0.0031667,,,,,,,,,,,0,0,0
151,13.5,0.003121234,,,,,,,,,,,0,0,0
151,14.5,0.003127166,,,,,,,,,,,0,0,0
156,0.5,0.003662123,,,0,,,,,,,,,,0
156,1.5,0.003684411,,,0,,,,,,,,,,0
156,2.5,0.004661487,,,1,,,,,,,,,,0
156,3.5,8.29334396666809e-05,,,1,,,,,,,,,,1
156,4.5,0.002815981,,,1,,,,,,,,,,1
156,5.5,0.002718269,,,1,,,,,,,,,,1
156,6.5,0.009488938,,,1,,,,,,,,,,0
156,7.5,0.003952462,,,1,,,,,,,,,,0
156,8.5,0.003926911,,,1,,,,,,,,,,0
156,9.5,0.008684574,,,0,,,,,,,,,,0
157,0.5,0.003719199,,,0,,,,,,,,,,0
157,1.5,0.009872115,,,0,,,,,,,,,,1
157,2.5,0.00370581,,,0,,,,,,,,,,1
157,3.5,0.008071779,,,0,,,,,,,,,,1
157,4.5,-0.000661727,,,1,,,,,,,,,,1
157,5.5,0.002777209,,,1,,,,,,,,,,1
157,6.5,0.009530972,,,0,,,,,,,,,,1
157,7.5,0.003105175,,,0,,,,,,,,,,0
157,8.5,0.003632971,,,0,,,,,,,,,,0
157,9.5,0.003649115,,,0,,,,,,,,,,0
158,0.5,0.00263187,,,,,,,0,,0,,,,
158,1.5,0.000633949,,,,,,,0,,0,,,,
158,2.5,0.002490473,,,,,,,1,,0,,,,
158,3.5,0.001329542,,,,,,,1,,0,,,,
158,4.5,0.002646955,,,,,,,1,,1,,,,
158,5.5,0.009657073,,,,,,,0,,1,,,,
158,6.5,0.003517674,,,,,,,0,,1,,,,
158,7.5,0.002632294,,,,,,,0,,0,,,,
158,8.5,0.00265365,,,,,,,0,,0,,,,
158,9.5,0.002655048,,,,,,,0,,0,,,,
159,0.5,0.002837251,,,,,,,0,,0,,,,
159,1.5,0.001451999,,,,,,,0,,0,,,,
159,2.5,0.002292846,,,,,,,1,,0,,,,
159,3.5,0.002606744,,,,,,,1,,1,,,,
159,4.5,0.00163738,,,,,,,1,,1,,,,
159,5.5,0.003832886,,,,,,,1,,0,,,,
159,6.5,0.009004277,,,,,,,1,,0,,,,
159,7.5,0.002977378,,,,,,,0,,0,,,,
159,8.5,0.002772378,,,,,,,0,,0,,,,
159,9.5,0.002771107,,,,,,,0,,0,,,,
162,0.5,0.003023395,,,,,,,0,,,,,,0
162,1.5,0.009703895,,,,,,,0,,,,,,0
162,2.5,0.00325259,,,,,,,1,,,,,,0
162,3.5,0.002961913,,,,,,,1,,,,,,0
162,4.5,0.017392953,,,,,,,1,,,,,,0
162,5.5,-0.002819775,,,,,,,0,,,,,,1
162,6.5,-0.009134766,,,,,,,0,,,,,,1
162,7.5,0.00296098,,,,,,,0,,,,,,0
162,8.5,0.00295348,,,,,,,0,,,,,,0
162,9.5,0.002946827,,,,,,,0,,,,,,0
163,0.5,0.00299509,,,,,,,0,,,,,,0
163,1.5,-0.001908717,,,,,,,1,,,,,,0
163,2.5,0.00523263,,,,,,,1,,,,,,0
163,3.5,-0.003591087,,,,,,,1,,,,,,1
163,4.5,0.007317924,,,,,,,1,,,,,,1
163,5.5,0.012942789095333352,,,,,,,1,,,,,,0
163,6.5,-0.000692871,,,,,,,1,,,,,,0
163,7.5,0.002986107,,,,,,,0,,,,,,0
163,8.5,0.002952505,,,,,,,0,,,,,,0
163,9.5,0.002952675,,,,,,,0,,,,,,0
164,0.5,0.002994327,,,,,,,0,,,,,,0
164,1.5,0.011872832777333385,,,,,,,0,,,,,,1
164,2.5,0.002403693,,,,,,,0,,,,,,1
164,3.5,0.001676999,,,,,,,0,,,,,,1
164,4.5,0.000746789,,,,,,,1,,,,,,1
164,5.5,0.000807382,,,,,,,1,,,,,,1
164,6.5,0.000868399,,,,,,,1,,,,,,1
164,7.5,0.006420171,,,,,,,1,,,,,,1
164,8.5,0.006545382,,,,,,,0,,,,,,1
164,9.5,0.002930302,,,,,,,0,,,,,,0
165,0.5,0.003663987,,,,0,0,,,,,,,,
165,1.5,0.004141572,,,,0,1,,,,,,,,
165,2.5,0.003877335,,,,0,1,,,,,,,,
165,3.5,0.004011742,,,,0,1,,,,,,,,
165,4.5,0.003796022,,,,1,1,,,,,,,,
165,5.5,0.003739284,,,,1,1,,,,,,,,
165,6.5,0.003792759,,,,1,1,,,,,,,,
165,7.5,0.003519624,,,,1,0,,,,,,,,
165,8.5,0.003405301,,,,0,0,,,,,,,,
165,9.5,0.003619115,,,,0,0,,,,,,,,
172,0.5,0.003790682,,,,,,,,,0,,,,0
172,1.5,0.013194568292333356,,,,,,,,,0,,,,1
172,2.5,0.005412418,,,,,,,,,0,,,,1
172,3.5,0.006138391,,,,,,,,,0,,,,1
172,4.5,0.005326655,,,,,,,,,1,,,,1
172,5.5,-0.007023455,,,,,,,,,1,,,,0
172,6.5,0.003315853,,,,,,,,,1,,,,0
172,7.5,0.003693818,,,,,,,,,0,,,,0
172,8.5,0.003674538,,,,,,,,,0,,,,0
172,9.5,0.003717335,,,,,,,,,0,,,,0
173,0.5,0.003713352,,,,,,,,,0,,,,0
173,1.5,0.001039712,,,,,,,,,0,,,,1
173,2.5,0.005364155,,,,,,,,,0,,,,1
173,3.5,0.004818308,,,,,,,,,1,,,,1
173,4.5,0.005303138,,,,,,,,,1,,,,1
173,5.5,0.005553901,,,,,,,,,0,,,,1
173,6.5,0.004220979,,,,,,,,,0,,,,1
173,7.5,0.003657462,,,,,,,,,0,,,,0
173,8.5,0.003667123,,,,,,,,,0,,,,0
173,9.5,0.00363386,,,,,,,,,0,,,,0
174,0.5,0.003706615,,,0,,,,,,0,,,,
174,1.5,0.004093182,,,0,,,,,,1,,,,
174,2.5,0.003814157,,,0,,,,,,1,,,,
174,3.5,0.015149735301666672,,,1,,,,,,1,,,,
174,4.5,0.004372123,,,1,,,,,,1,,,,
174,5.5,0.004327335,,,1,,,,,,1,,,,
174,6.5,0.003292378,,,1,,,,,,1,,,,
174,7.5,0.004433902,,,1,,,,,,0,,,,
174,8.5,-0.004775704,,,1,,,,,,0,,,,
174,9.5,0.00369314,,,0,,,,,,0,,,,
175,0.5,0.003717716,,,0,,,,,,0,,,,
175,1.5,0.00371886,,,0,,,,,,0,,,,
175,2.5,0.005036147,,,0,,,,,,0,,,,
175,3.5,0.003733606,,,0,,,,,,1,,,,
175,4.5,0.015447531516666658,,,1,,,,,,1,,,,
175,5.5,0.004511444,,,1,,,,,,1,,,,
175,6.5,-0.008581038,,,1,,,,,,1,,,,
175,7.5,0.002691574,,,0,,,,,,1,,,,
175,8.5,0.003634581,,,0,,,,,,0,,,,
175,9.5,0.003621403,,,0,,,,,,0,,,,
180,0.5,0.003716657,,,,0,,,,,0,,,,
180,1.5,0.003779835,,,,0,,,,,0,,,,
180,2.5,0.003633268,,,,0,,,,,1,,,,
180,3.5,0.003754962,,,,0,,,,,1,,,,
180,4.5,0.003586446,,,,1,,,,,1,,,,
180,5.5,0.003858606,,,,1,,,,,1,,,,
180,6.5,0.003434073,,,,1,,,,,0,,,,
180,7.5,0.003680259,,,,0,,,,,0,,,,
180,8.5,0.00366992,,,,0,,,,,0,,,,
180,9.5,0.003647801,,,,0,,,,,0,,,,
181,0.5,0.003524538,,,,,,,,,0,,0,,
181,1.5,0.004972037,,,,,,,,,1,,0,,
181,2.5,0.003545302,,,,,,,,,1,,0,,
181,3.5,0.005484113,,,,,,,,,1,,1,,
181,4.5,0.003432378,,,,,,,,,1,,1,,
181,5.5,0.003475005,,,,,,,,,1,,1,,
181,6.5,0.003358988,,,,,,,,,1,,1,,
181,7.5,0.00350259,,,,,,,,,1,,0,,
181,8.5,0.002045685,,,,,,,,,0,,0,,
181,9.5,0.003486233,,,,,,,,,0,,0,,
186,0.5,0.004227546,,,,,,,,,0,0,,,
186,1.5,0.00336509,,,,,,,,,0,0,,,
186,2.5,0.003409073,,,,,,,,,0,0,,,
186,3.5,0.003428988,,,,,,,,,0,0,,,
186,4.5,0.003414157,,,,,,,,,0,0,,,
186,5.5,0.003391954,,,,,,,,,0,0,,,
186,6.5,0.002741913,,,,,,,,,0,0,,,
186,7.5,0.003420811,,,,,,,,,0,0,,,
186,8.5,0.003378183,,,,,,,,,0,0,,,
186,9.5,0.003367675,,,,,,,,,0,0,,,
186,10.5,0.00192149,,,,,,,,,0,0,,,
186,11.5,0.003686615,,,,,,,,,1,0,,,
186,12.5,0.00365992,,,,,,,,,1,0,,,
186,13.5,0.004586741,,,,,,,,,1,0,,,
186,14.5,0.003339285,,,,,,,,,0,0,,,
186,15.5,0.003902123,,,,,,,,,0,0,,,
186,16.5,0.003446022,,,,,,,,,0,0,,,
186,17.5,0.003444666,,,,,,,,,0,0,,,
186,18.5,0.003425047,,,,,,,,,0,0,,,
186,19.5,0.003401445,,,,,,,,,0,0,,,
187,0.5,0.003532293,,,,0,0,,,,,,,,
187,1.5,0.00340492,,,,1,0,,,,,,,,
187,2.5,0.004495004,,,,1,0,,,,,,,,
187,3.5,0.003000599,,,,1,1,,,,,,,,
187,4.5,0.003613819,,,,1,1,,,,,,,,
187,5.5,0.003165472,,,,1,1,,,,,,,,
187,6.5,0.003556743,,,,1,0,,,,,,,,
187,7.5,0.003366107,,,,0,0,,,,,,,,
187,8.5,0.003489708,,,,0,0,,,,,,,,
187,9.5,0.003478098,,,,0,0,,,,,,,,
188,0.5,0.003482377,,,,,,,,,0,0,,,
188,1.5,0.003186785,,,,,,,,,0,0,,,
188,2.5,0.003343353,,,,,,,,,0,0,,,
188,3.5,0.003332378,,,,,,,,,0,0,,,
188,4.5,0.003393013,,,,,,,,,0,0,,,
188,5.5,0.003383268,,,,,,,,,0,0,,,
188,6.5,0.003364497,,,,,,,,,0,0,,,
188,7.5,0.003434624,,,,,,,,,0,0,,,
188,8.5,0.003327209,,,,,,,,,0,0,,,
188,9.5,0.003318141,,,,,,,,,0,0,,,
188,10.5,0.003279539,,,,,,,,,0,0,,,
188,11.5,0.003256022,,,,,,,,,0,0,,,
188,12.5,0.00329687,,,,,,,,,0,0,,,
188,13.5,0.003051023,,,,,,,,,1,0,,,
188,14.5,0.003448649,,,,,,,,,1,0,,,
188,15.5,0.003655683,,,,,,,,,1,0,,,
188,16.5,0.004190173,,,,,,,,,0,0,,,
188,17.5,0.003407081,,,,,,,,,0,0,,,
188,18.5,0.003364496,,,,,,,,,0,0,,,
188,19.5,0.003395852,,,,,,,,,0,0,,,
189,0.5,0.00366886,,,,0,,,,,,,,,0
189,1.5,-0.00562028,,,,0,,,,,,,,,0
189,2.5,0.00545263,,,,0,,,,,,,,,1
189,3.5,0.005242503,,,,0,,,,,,,,,1
189,4.5,0.005633604,,,,1,,,,,,,,,1
189,5.5,0.011931476933333336,,,,1,,,,,,,,,0
189,6.5,0.003718649,,,,1,,,,,,,,,0
189,7.5,0.00364242,,,,0,,,,,,,,,0
189,8.5,0.003629877,,,,0,,,,,,,,,0
189,9.5,0.003641191,,,,0,,,,,,,,,0
190,0.5,0.003680555,,,,0,,,,,,,,,0
190,1.5,0.018604942383999994,,,,0,,,,,,,,,1
190,2.5,0.00361742,,,,0,,,,,,,,,1
190,3.5,0.003818013,,,,1,,,,,,,,,1
190,4.5,0.003679369,,,,1,,,,,,,,,1
190,5.5,0.003378183,,,,0,,,,,,,,,1
190,6.5,-0.002174945,,,,0,,,,,,,,,1
190,7.5,0.003590852,,,,0,,,,,,,,,0
190,8.5,0.003593352,,,,0,,,,,,,,,0
190,9.5,0.003581869,,,,0,,,,,,,,,0
191,0.5,0.003617123,,,,0,,,,,,,,,0
191,1.5,0.002807591,,,,1,,,,,,,,,0
191,2.5,0.003496276,,,,1,,,,,,,,,0
191,3.5,-0.009143241,,,,1,,,,,,,,,1
191,4.5,0.004156572,,,,1,,,,,,,,,1
191,5.5,0.004276614,,,,1,,,,,,,,,1
191,6.5,0.015056854023000003,,,,1,,,,,,,,,1
191,7.5,0.003414243,,,,1,,,,,,,,,0
191,8.5,0.003576699,,,,0,,,,,,,,,0
191,9.5,0.003532123,,,,0,,,,,,,,,0
197,0.5,0.003541996,,,,,,,,0,,,,,0
197,1.5,0.003507505,,,,,,,,0,,,,,0
197,2.5,-0.016425858,,,,,,,,0,,,,,0
197,3.5,0.004306657,,,,,,,,1,,,,,0
197,4.5,-0.005487059,,,,,,,,1,,,,,0
197,5.5,0.00516335,,,,,,,,1,,,,,1
197,6.5,0.022962098,,,,,,,,1,,,,,1
197,7.5,0.008804405,,,,,,,,0,,,,,1
197,8.5,0.003474242,,,,,,,,0,,,,,0
197,9.5,0.003482505,,,,,,,,0,,,,,0
198,0.5,0.00346314,,,,0,0,,,,,,,,
198,1.5,0.003431191,,,,1,0,,,,,,,,
198,2.5,0.005368859,,,,1,0,,,,,,,,
198,3.5,0.003655556,,,,1,1,,,,,,,,
198,4.5,0.003599242,,,,1,1,,,,,,,,
198,5.5,0.00345331,,,,1,1,,,,,,,,
198,6.5,0.002497761,,,,0,1,,,,,,,,
198,7.5,0.003435005,,,,0,0,,,,,,,,
198,8.5,0.003457716,,,,0,0,,,,,,,,
198,9.5,0.003445386,,,,0,0,,,,,,,,
199,0.5,0.003588564,,,,,,,,,,,0,,0
199,1.5,-0.005293924,,,,,,,,,,,0,,1
199,2.5,0.005499452,,,,,,,,,,,0,,1
199,3.5,0.00548424,,,,,,,,,,,1,,1
199,4.5,0.005664621,,,,,,,,,,,1,,1
199,5.5,0.017902570853666675,,,,,,,,,,,1,,0
199,6.5,0.003648056,,,,,,,,,,,1,,0
199,7.5,0.003541445,,,,,,,,,,,0,,0
199,8.5,0.00352581,,,,,,,,,,,0,,0
199,9.5,0.00350814,,,,,,,,,,,0,,0
200,0.5,0.003577547,,,,,,,,,,,0,,0
200,1.5,0.009585548,,,,,,,,,,,0,,1
200,2.5,0.005219664,,,,,,,,,,,0,,1
200,3.5,0.005495892,,,,,,,,,,,1,,1
200,4.5,0.005296401,,,,,,,,,,,1,,1
200,5.5,0.005298647,,,,,,,,,,,1,,1
200,6.5,0.005275511,,,,,,,,,,,0,,1
200,7.5,-0.009584342,,,,,,,,,,,0,,0
200,8.5,0.003474284,,,,,,,,,,,0,,0
200,9.5,0.003487547,,,,,,,,,,,0,,0
201,0.5,0.003520937,,,,,,,,,,,0,,0
201,1.5,0.001920812,,,,,,,,,,,0,,0
201,2.5,0.004031276,,,,,,,,,,,1,,0
201,3.5,0.009623514,,,,,,,,,,,1,,0
201,4.5,0.002295685,,,,,,,,,,,1,,1
201,5.5,0.00207738,,,,,,,,,,,1,,1
201,6.5,0.002888396,,,,,,,,,,,1,,0
201,7.5,0.003596785,,,,,,,,,,,1,,0
201,8.5,0.003448225,,,,,,,,,,,0,,0
201,9.5,0.003468564,,,,,,,,,,,0,,0
206,0.5,0.003508352,,,,,,,,,,0,,,0
206,1.5,0.003720428,,,,,,,,,,0,,,0
206,2.5,0.003417886,,,,,,,,,,0,,,0
206,3.5,0.003389073,,,,,,,,,,0,,,0
206,4.5,0.003406827,,,,,,,,,,0,,,0
206,5.5,0.003377039,,,,,,,,,,0,,,0
206,6.5,0.003385513,,,,,,,,,,0,,,0
206,7.5,0.003438098,,,,,,,,,,0,,,0
206,8.5,0.003451531,,,,,,,,,,0,,,0
206,9.5,0.003419497,,,,,,,,,,0,,,0
206,10.5,0.001027,,,,,,,,,,0,,,0
206,11.5,0.006592247,,,,,,,,,,0,,,1
206,12.5,0.006607798,,,,,,,,,,0,,,1
206,13.5,0.006562925,,,,,,,,,,0,,,1
206,14.5,0.00639373,,,,,,,,,,0,,,1
206,15.5,0.006384874,,,,,,,,,,0,,,1
206,16.5,-0.004048332,,,,,,,,,,0,,,0
206,17.5,0.003403988,,,,,,,,,,0,,,0
206,18.5,0.003238649,,,,,,,,,,0,,,0
206,19.5,0.003441233,,,,,,,,,,0,,,0
207,0.5,0.003465005,,,,,,,,,,0,,,0
207,1.5,0.005695849,,,,,,,,,,0,,,0
207,2.5,0.003203098,,,,,,,,,,0,,,0
207,3.5,0.003364878,,,,,,,,,,0,,,0
207,4.5,0.003347632,,,,,,,,,,0,,,0
207,5.5,0.003348946,,,,,,,,,,0,,,0
207,6.5,0.00331081,,,,,,,,,,0,,,0
207,7.5,0.002962548,,,,,,,,,,0,,,0
207,8.5,0.002927675,,,,,,,,,,0,,,0
207,9.5,0.003353946,,,,,,,,,,0,,,0
207,10.5,-0.013449506,,,,,,,,,,0,,,0
207,11.5,0.004994452,,,,,,,,,,0,,,1
207,12.5,0.005022588,,,,,,,,,,0,,,1
207,13.5,0.005107969,,,,,,,,,,0,,,1
207,14.5,0.00550318,,,,,,,,,,0,,,1
207,15.5,0.00516513,,,,,,,,,,0,,,1
207,16.5,0.014748083133666658,,,,,,,,,,0,,,0
207,17.5,0.003392208,,,,,,,,,,0,,,0
207,18.5,0.003397547,,,,,,,,,,0,,,0
207,19.5,0.003389115,,,,,,,,,,0,,,0
208,0.5,0.003512293,,,0,0,,,,,,,,,
208,1.5,0.003468013,,,0,0,,,,,,,,,
208,2.5,0.003440428,,,0,0,,,,,,,,,
208,3.5,-0.006183965,,,1,0,,,,,,,,,
208,4.5,0.00344992,,,1,0,,,,,,,,,
208,5.5,0.003891149,,,1,1,,,,,,,,,
208,6.5,0.012971136521666692,,,1,1,,,,,,,,,
208,7.5,0.0035317,,,0,1,,,,,,,,,
208,8.5,0.003554835,,,0,0,,,,,,,,,
208,9.5,0.003396742,,,0,0,,,,,,,,,
209,0.5,0.00364314,,,,,0,,,0,,,,,
209,1.5,0.003708776,,,,,1,,,0,,,,,
209,2.5,-0.015049123,,,,,1,,,0,,,,,
209,3.5,0.005059664,,,,,1,,,1,,,,,
209,4.5,0.004740131,,,,,1,,,1,,,,,
209,5.5,0.005531104,,,,,0,,,1,,,,,
209,6.5,0.018054477232000002,,,,,0,,,1,,,,,
209,7.5,0.0055064,,,,,0,,,0,,,,,
209,8.5,0.003519199,,,,,0,,,0,,,,,
209,9.5,0.003536699,,,,,0,,,0,,,,,
210,0.5,0.00343081,,,0,0,,,,,,,,,
210,1.5,0.003415852,,,0,0,,,,,,,,,
210,2.5,0.009264531,,,1,0,,,,,,,,,
210,3.5,0.00502619,,,1,0,,,,,,,,,
210,4.5,0.004842376,,,1,0,,,,,,,,,
210,5.5,0.005093774,,,1,1,,,,,,,,,
210,6.5,0.004937291,,,1,0,,,,,,,,,
210,7.5,0.004955935,,,1,0,,,,,,,,,
210,8.5,-0.005273754,,,0,0,,,,,,,,,
210,9.5,0.003378946,,,0,0,,,,,,,,,
211,0.5,0.00339492,,,0,0,,,,,,,,,
211,1.5,0.003127336,,,0,1,,,,,,,,,
211,2.5,0.003297717,,,0,1,,,,,,,,,
211,3.5,-0.002137614,,,1,1,,,,,,,,,
211,4.5,0.003694539,,,1,1,,,,,,,,,
211,5.5,0.003670725,,,1,1,,,,,,,,,
211,6.5,0.003678776,,,1,1,,,,,,,,,
211,7.5,0.003714666,,,1,1,,,,,,,,,
211,8.5,0.015003506820333332,,,0,1,,,,,,,,,
211,9.5,0.003348099,,,0,1,,,,,,,,,
216,0.5,0.003631657,,,,0,,,,,0,,,,
216,1.5,0.00433619,,,,0,,,,,0,,,,
216,2.5,0.00346009,,,,1,,,,,0,,,,
216,3.5,0.004849325,,,,1,,,,,0,,,,
216,4.5,0.003582675,,,,1,,,,,1,,,,
216,5.5,0.003404751,,,,1,,,,,1,,,,
216,6.5,0.003581107,,,,0,,,,,1,,,,
216,7.5,0.002134456,,,,0,,,,,1,,,,
216,8.5,0.003519327,,,,0,,,,,0,,,,
216,9.5,0.003521615,,,,0,,,,,0,,,,
217,0.5,0.003358606,,,0,,,,,0,,,,,
217,1.5,-0.010193578,,,0,,,,,1,,,,,
217,2.5,0.003780725,,,0,,,,,1,,,,,
217,3.5,-0.007239218,,,1,,,,,1,,,,,
217,4.5,0.003760895,,,1,,,,,1,,,,,
217,5.5,0.019877059,,,1,,,,,1,,,,,
217,6.5,0.005986315,,,1,,,,,0,,,,,
217,7.5,0.013654609998333312,,,0,,,,,0,,,,,
217,8.5,0.00337081,,,0,,,,,0,,,,,
217,9.5,0.003351191,,,0,,,,,0,,,,,
218,0.5,0.003380217,,,0,,,,,,,,0,,
218,1.5,0.000168653,,,0,,,,,,,,0,,
218,2.5,0.003718352,,,1,,,,,,,,0,,
218,3.5,0.004689114,,,1,,,,,,,,1,,
218,4.5,0.003611234,,,1,,,,,,,,1,,
218,5.5,0.003677251,,,1,,,,,,,,1,,
218,6.5,0.012371264480666668,,,1,,,,,,,,1,,
218,7.5,0.003401827,,,0,,,,,,,,1,,
218,8.5,0.003331785,,,0,,,,,,,,0,,
218,9.5,0.003343268,,,0,,,,,,,,0,,
219,0.5,0.003414539,,,0,,,,,,,,0,,
219,1.5,0.00336331,,,0,,,,,,,,0,,
219,2.5,-0.009320232,,,0,,,,,,,,0,,
219,3.5,0.004526572,,,1,,,,,,,,0,,
219,4.5,0.004841571,,,1,,,,,,,,1,,
219,5.5,0.004443097,,,1,,,,,,,,1,,
219,6.5,0.00458458,,,1,,,,,,,,1,,
219,7.5,0.004813181,,,1,,,,,,,,0,,
219,8.5,0.015791429,,,1,,,,,,,,0,,
219,9.5,0.00329903,,,0,,,,,,,,0,,
222,0.5,0.003431911,,,0,,,,,,,,0,,
222,1.5,0.003437717,,,0,,,,,,,,1,,
222,2.5,0.003155429,,,0,,,,,,,,1,,
222,3.5,0.003308438,,,0,,,,,,,,1,,
222,4.5,0.00338492,,,0,,,,,,,,1,,
222,5.5,0.003413692,,,0,,,,,,,,1,,
222,6.5,0.009828344,,,1,,,,,,,,1,,
222,7.5,0.003491107,,,1,,,,,,,,1,,
222,8.5,-0.001357488,,,0,,,,,,,,1,,
222,9.5,0.003262463,,,0,,,,,,,,0,,
223,0.5,0.003412589,,,0,,,,,,,,0,,
223,1.5,-0.000341558,,,0,,,,,,,,1,,
