file,t_sec,P,y_A0,y_B0,y_C0,y_D0,y_E0,y_F0,y_G0,y_H0,y_I0,y_J0,y_K0,y_L0,y_M0,y_N0,y_O0,y_P0,y_Q0,y_R0,y_S0,y_T0,y_U0,y_V0,y_W0,y_X0,y_Y0,y_Z0
Matlab_Data\Synthetic\2\2H0L0\Waveform20228.mat,20,16.458540394588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20228.mat,25,0.000615389884966615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20229.mat,0,13.0418271591197,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20229.mat,5,67.9324217602598,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20229.mat,10,99.4650648676805,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20229.mat,15,86.9877698138126,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20229.mat,20,16.663129708595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20229.mat,25,0.00164614692766989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20230.mat,0,12.9938281075937,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20230.mat,5,67.7043365459992,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20230.mat,10,99.5294237262966,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20230.mat,15,86.9917152813765,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20230.mat,20,16.7867076119185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20230.mat,25,5.99940728424632e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20231.mat,0,13.035105990062,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20231.mat,5,67.9148271495183,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20231.mat,10,99.3576109707673,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20231.mat,15,86.727461631297,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20231.mat,20,16.5508074519871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20231.mat,25,-0.000496397088593448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20232.mat,0,12.925020286392,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20232.mat,5,67.5155198952681,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20232.mat,10,99.2416086133978,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20232.mat,15,86.6026385459841,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20232.mat,20,16.4851091475542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20232.mat,25,-0.000109382213232448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20233.mat,0,12.9033655244241,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20233.mat,5,67.1271861577922,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20233.mat,10,98.8276277739341,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20233.mat,15,86.5890013894829,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20233.mat,20,16.7202279764835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20233.mat,25,-0.00434459049991638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20234.mat,0,12.9520848932531,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20234.mat,5,67.6291930563488,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20234.mat,10,99.234752732307,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20234.mat,15,87.2203969192621,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20234.mat,20,16.700025629445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20234.mat,25,-0.00249048536193697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20235.mat,0,13.0166328500306,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20235.mat,5,68.2943169382803,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20235.mat,10,100.279006368768,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20235.mat,15,87.6227045842152,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20235.mat,20,16.8419664317946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20235.mat,25,-0.0034504603232518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20236.mat,0,12.9471793081011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20236.mat,5,67.8731104515261,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20236.mat,10,99.8129814449362,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20236.mat,15,87.1383988078817,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20236.mat,20,16.8542214911534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20236.mat,25,-0.00579272664119064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20237.mat,0,12.9443950429622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20237.mat,5,68.1323408710197,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20237.mat,10,99.8434313774327,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20237.mat,15,87.2383888473515,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20237.mat,20,16.7415260756609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20237.mat,25,-0.0035365337619014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20238.mat,0,12.939809180396,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20238.mat,5,67.7229885545501,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20238.mat,10,99.436610540758,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20238.mat,15,87.0757687101854,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20238.mat,20,16.7024236929819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20238.mat,25,-0.00222103702021591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20239.mat,0,12.9134487073079,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20239.mat,5,67.4788084964002,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20239.mat,10,99.2277516303595,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20239.mat,15,86.9283762552366,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20239.mat,20,16.7135677543636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0L0\Waveform20239.mat,25,-0.00222166214813729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20240.mat,0,13.6385979358885,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20240.mat,5,34.7458868257203,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20240.mat,10,56.9033388121634,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20240.mat,15,41.8657891961764,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20240.mat,20,6.37284079206265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20240.mat,25,0.018137414592775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20241.mat,0,13.5793882960875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20241.mat,5,35.6598232431896,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20241.mat,10,54.7009794662855,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20241.mat,15,40.0741120567234,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20241.mat,20,6.46069231108803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20241.mat,25,0.0102655835831935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20242.mat,0,13.5119292777711,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20242.mat,5,34.8447735214756,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20242.mat,10,54.9749355077073,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20242.mat,15,40.4238513093709,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20242.mat,20,6.65588292514951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20242.mat,25,0.00305571799515538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20243.mat,0,13.513380336833,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20243.mat,5,33.9542546924708,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20243.mat,10,55.0199727551841,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20243.mat,15,40.1504002918974,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20243.mat,20,6.18433358383082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20243.mat,25,0.00145571989424462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20244.mat,0,13.3796245416815,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20244.mat,5,34.3693863865563,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20244.mat,10,53.3568205172771,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20244.mat,15,39.0703548449209,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20244.mat,20,6.39645578954318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20244.mat,25,-0.000763238075032138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20245.mat,0,13.4289531902264,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20245.mat,5,33.9041683640275,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20245.mat,10,54.1634685597446,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20245.mat,15,40.6090581527884,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20245.mat,20,6.18008250967667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20245.mat,25,0.00203010720547111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20246.mat,0,13.3916375757597,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20246.mat,5,33.9774119908623,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20246.mat,10,54.6716340759451,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20246.mat,15,40.363890739843,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20246.mat,20,6.74028454432408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20246.mat,25,-0.00143472605911357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20247.mat,0,13.390673921896,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20247.mat,5,34.1978379380739,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20247.mat,10,53.8023227571242,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20247.mat,15,39.7983181138558,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20247.mat,20,6.21755719513512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20247.mat,25,-0.00200738564802308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20248.mat,0,13.34484029488,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20248.mat,5,33.6777615243096,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20248.mat,10,56.3862270560532,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20248.mat,15,39.5709920923821,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20248.mat,20,6.57624979278342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20248.mat,25,-0.00081223038693603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20249.mat,0,13.3084734142566,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20249.mat,5,34.6434684311682,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20249.mat,10,54.8254665334515,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20249.mat,15,41.0529324027547,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20249.mat,20,6.3147349324413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20249.mat,25,0.00369516945379283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20250.mat,0,13.2592319755092,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20250.mat,5,34.1953438838535,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20250.mat,10,55.5522093875572,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20250.mat,15,40.3414963714823,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20250.mat,20,6.39134777181629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20250.mat,25,0.0187548342435716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20251.mat,0,13.2704876176427,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20251.mat,5,33.3118989393151,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20251.mat,10,53.8221844921622,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20251.mat,15,39.7046011382819,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20251.mat,20,6.53150722241071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20251.mat,25,0.0201330744974762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20252.mat,0,13.2172092753423,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20252.mat,5,34.4070404136093,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20252.mat,10,54.8699909956231,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20252.mat,15,40.9945594694065,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20252.mat,20,6.40430060647589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20252.mat,25,0.0199435875568485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2H0M0\Waveform20253.mat,0,13.2339342635478,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
