file,t_sec,P,y_Microwave_Standby_A0,y_LED_Lamp_B0,y_CRT_Monitor_Standby_C0,y_LED_Panel_D0,y_Smoke_Extractor_E0,y_LED_Monitor_Standby_F0,y_Phone_Charger_Asus_G0,y_Soldering_Station_H0,y_Phone_Charger_Motorola_I0,y_Universal_Charger_J0,y_Fan_3Speed_K0,y_Resistor_200ohm_L0,y_AC_Adapter_Sony_M0,y_Incandescent_Lamp_N0,y_Impact_Drill_O0,y_Impact_Drill_P0,y_Oil_Heater_Q0,y_Oil_Heater_R0,y_Microwave_On_S0,y_Fan_Heater_T0,y_Hair_Dryer_1900W_U0,y_Hair_Dryer_1900W_V0,y_Hair_Dryer_2000W_W0,y_Hair_Dryer_2000W_X0,y_Hair_Dryer_2100W_Y0,y_Hair_Dryer_2100W_Z0
Matlab_Data\Synthetic\2\2M0N0\Waveform20459.mat,10,134.8781695,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0N0\Waveform20459.mat,15,113.1297167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0N0\Waveform20459.mat,20,20.73602178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0N0\Waveform20459.mat,25,0.024126571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0N0\Waveform20460.mat,0,13.6458636,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0N0\Waveform20460.mat,5,96.04913868,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0N0\Waveform20460.mat,10,135.4869961,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0N0\Waveform20460.mat,15,113.411218,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0N0\Waveform20460.mat,20,20.94669517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0N0\Waveform20460.mat,25,0.025212592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0N0\Waveform20461.mat,0,12.98054314,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0N0\Waveform20461.mat,5,96.18116117,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0N0\Waveform20461.mat,10,134.9464859,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0N0\Waveform20461.mat,15,112.8461314,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0N0\Waveform20461.mat,20,20.85488353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0N0\Waveform20461.mat,25,0.024170226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0N0\Waveform20462.mat,0,12.08633957,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0N0\Waveform20462.mat,5,95.27427834,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0N0\Waveform20462.mat,10,135.8633377,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0N0\Waveform20462.mat,15,112.6020115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0N0\Waveform20462.mat,20,20.61670163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0N0\Waveform20462.mat,25,0.023717623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0N0\Waveform20463.mat,0,12.88675904,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0N0\Waveform20463.mat,5,94.88947149,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0N0\Waveform20463.mat,10,134.2085855,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0N0\Waveform20463.mat,15,113.1718206,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0N0\Waveform20463.mat,20,21.53161515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0N0\Waveform20463.mat,25,0.022378638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20464.mat,0,11.48457995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20464.mat,5,351.106115,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20464.mat,10,565.3923065,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20464.mat,15,545.8756924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20464.mat,20,112.7009312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20464.mat,25,-0.001792217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20465.mat,0,12.4095119,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20465.mat,5,350.2251501,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20465.mat,10,563.8438736,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20465.mat,15,545.7124091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20465.mat,20,111.2069395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20465.mat,25,-0.004172516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20466.mat,0,11.34397566,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20466.mat,5,348.1113619,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20466.mat,10,562.8619669,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20466.mat,15,545.0091684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20466.mat,20,112.585414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20466.mat,25,-0.002668306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20467.mat,0,11.28516057,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20467.mat,5,350.3984941,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20467.mat,10,566.4902553,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20467.mat,15,547.4592738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20467.mat,20,113.9198874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20467.mat,25,0.013164949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20468.mat,0,11.6032736,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20468.mat,5,349.3482172,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20468.mat,10,564.5589335,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20468.mat,15,546.9196815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20468.mat,20,112.8054112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20468.mat,25,0.012498249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20469.mat,0,11.13390393,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20469.mat,5,347.5200192,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20469.mat,10,562.2969797,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20469.mat,15,544.5482802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20469.mat,20,111.7642712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20469.mat,25,-0.003756135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20470.mat,0,11.74659866,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20470.mat,5,348.0255734,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20470.mat,10,561.6023176,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20470.mat,15,543.3374219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20470.mat,20,111.67525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20470.mat,25,0.014051546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20471.mat,0,11.66836457,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20471.mat,5,346.2576679,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20471.mat,10,560.8739478,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20471.mat,15,542.3617745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20471.mat,20,112.9941615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20471.mat,25,0.013101312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20472.mat,0,10.7442336,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20472.mat,5,345.3922555,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20472.mat,10,559.2649142,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20472.mat,15,541.6113837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20472.mat,20,112.8989951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20472.mat,25,0.015118568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20473.mat,0,11.58340942,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20473.mat,5,347.0308136,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20473.mat,10,562.200117,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20473.mat,15,544.073062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20473.mat,20,112.9487532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20473.mat,25,0.020842633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20474.mat,0,11.65212554,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20474.mat,5,348.1200741,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20474.mat,10,563.05276,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20474.mat,15,544.224777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20474.mat,20,113.7021677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20474.mat,25,0.014044132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20475.mat,0,10.96819685,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20475.mat,5,349.361909,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20475.mat,10,563.853276,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20475.mat,15,544.3571898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20475.mat,20,112.7799311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20475.mat,25,0.020461482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20476.mat,0,11.63926263,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20476.mat,5,346.7443924,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20476.mat,10,562.3121542,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20476.mat,15,544.9137275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20476.mat,20,114.4206293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20476.mat,25,0.018331736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20477.mat,0,11.52336011,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20477.mat,5,347.3215732,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20477.mat,10,562.1713049,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20477.mat,15,544.5557532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20477.mat,20,112.8553426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20477.mat,25,0.01825796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20478.mat,0,11.95153404,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20478.mat,5,345.2002448,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20478.mat,10,561.188783,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20478.mat,15,543.0608886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20478.mat,20,113.3631447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20478.mat,25,0.016696025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20479.mat,0,11.66512452,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20479.mat,5,347.3419001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20479.mat,10,562.9072273,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20479.mat,15,544.7686176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20479.mat,20,114.0363941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2M0Q0\Waveform20479.mat,25,0.019499442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2N0A0\Waveform20480.mat,0,59.53216548,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2N0A0\Waveform20480.mat,5,98.79063096,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2N0A0\Waveform20480.mat,10,99.33607836,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2N0A0\Waveform20480.mat,15,41.39919803,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2N0A0\Waveform20480.mat,20,0.383189906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2N0A0\Waveform20480.mat,25,0.006359041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2N0A0\Waveform20481.mat,0,59.70203576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2N0A0\Waveform20481.mat,5,98.75435526,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2N0A0\Waveform20481.mat,10,99.42444452,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2N0A0\Waveform20481.mat,15,41.70137295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2N0A0\Waveform20481.mat,20,0.387301812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2N0A0\Waveform20481.mat,25,0.003016734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2N0A0\Waveform20482.mat,0,59.57164327,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2N0A0\Waveform20482.mat,5,98.81453352,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2N0A0\Waveform20482.mat,10,99.52566704,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2N0A0\Waveform20482.mat,15,41.78277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2N0A0\Waveform20482.mat,20,0.387227015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2N0A0\Waveform20482.mat,25,-0.003482673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2N0A0\Waveform20483.mat,0,59.60223571,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2N0A0\Waveform20483.mat,5,99.00735048,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2N0A0\Waveform20483.mat,10,99.52614773,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Synthetic\2\2N0A0\Waveform20483.mat,15,42.01946642,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
